,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
21,05-12-2004 00:36,1102187202,aa,28,-14.5,1190.33,6.03,-20.53,0.53,20.69,1.25,2.33,7.01,9.57,5.13,11.58,26.536,28600000000,34750000000,13.2,1.5,1.49,9.36,1.49,4020000000,9.36,1390000000,1.588,53.7,11.4,561000000,0.64,6650000000,1.293,14.36,2140000000,1.736,1.04,77.11,9910000,2.209,1.15,10140000,underperform
22,13-01-2005 07:18,1105580912,aa,24.71,0.28,1177.45,9.36,-9.08,0.457,18.43,1.1,1.95,7.02,9.39,5.12,11.17,26.757,25630000000,31510000000,11.96,1.12,1.34,8.57,1.34,4020000000,8.57,1400000000,1.597,53.7,11.4,457000000,0.52,6080000000,1.322,15.207,2140000000,1.611,1.04,77.16,12810000,2.918,1.49,9910000,underperform
23,07-02-2005 03:48,1107728317,aa,24.94,6.46,1201.72,4.42,2.04,0.457,18.39,1.08,1.92,7.02,9.39,5.12,11.17,26.757,25580000000,31260000000,11.89,1.39,1.33,8.5,1.33,4020000000,8.5,1400000000,1.6,53.7,11.4,457000000,0.52,6080000000,1.322,15.207,2140000000,1.611,1.04,75.67,11840000,1.892,1.37,12810000,outperform
24,22-05-2005 08:48,1116731903,aa,23.41,14.95,1191.08,5.96,8.99,0.543,N/A,N/A,1.81,N/A,N/A,0,0,N/A,23940000000,51030000000,11.83,1.38,N/A,N/A,N/A,4860000000,N/A,N/A,N/A,39.7,9.2,497000000,0.57,7280000000,1.131,15.305,1630000000,1.705,0.99,78.45,15160000,2.902,1.76,11970000,outperform
25,20-06-2006 04:32,1150758141,aa,25.21,41.49,1240.12,21.99,19.5,0.526,16.15,0.96,1.89,5.82,9.51,4.73,11.56,31.183,25320000000,32240000000,N/A,0.8,1.19,8.36,1.19,4940000000,8.36,1580000000,1.8,133.8,16.4,459000000,0.528,7330000000,1.183,15.945,1700000000,2.3,0.26,78.7,15800000,1.8,1.8,12880000,outperform
26,25-01-2007 19:09,1169732377,aa,27.6,-0.62,1423.9,-6.55,5.93,0.494,12.25,0.91,1.89,7.4,13.71,7.34,15.43,34.966,27300000000,34380000000,N/A,0.96,1.13,6.313,1.13,4940000000,6.313,2160000000,2.57,60.3,17.6,506000000,0.583,7240000000,1.045,16.798,2570000000,1.5,0.26,80.4,17750000,2.7,2.1,16520000,outperform
27,23-02-2007 09:03,1172201622,aa,30.93,6.98,1451.19,-6.28,13.26,0.494,13.54,0.99,2.07,7.4,13.6,7.54,15.43,34.959,30150000000,37000000000,N/A,1.05,1.22,6.662,1.22,4940000000,6.662,2160000000,2.57,60.3,20,506000000,0.582,7240000000,1.258,16.798,2570000000,1.62,0.06,80.3,14360000,2.4,1.7,17750000,outperform
28,16-05-2007 21:12,1179330167,aa,34.59,11.56,1514.14,-5.98,17.54,0.494,15.21,1.1,2.22,7.4,13.6,7.54,15.43,34.959,33950000000,36860000000,N/A,1.12,1.21,6.637,1.21,7060000000,6.637,2160000000,2.57,60.3,20,506000000,0.582,7240000000,1.258,17.684,2570000000,1.36,0.06,80.3,13620000,1.2,1.6,12620000,outperform
29,22-06-2007 06:39,1182474552,aa,35.44,-0.37,1502.56,-10.96,10.59,0.503,15.34,1.12,2.28,7.38,13.66,7.55,15.13,35.896,35080000000,42470000000,N/A,1.28,1.36,7.472,1.36,7060000000,7.472,2220000000,2.63,8.9,11.2,420000000,0.483,7760000000,1.338,17.684,3310000000,1.41,0.06,80.9,16800000,1.2,1.9,15370000,outperform
30,11-10-2007 20:57,1192116479,aa,33.89,-69.87,1554.41,-42.15,-27.72,0.47,14.7,1.09,2.04,7.23,13.33,6.91,14,36.164,33660000000,41030000000,N/A,0.98,1.31,7.512,1.31,7060000000,7.512,2190000000,2.59,3.9,3.5,1170000000,1.321,7900000000,1.353,18.978001,3960000000,1.48,0.09,78.1,19800000,1.4,2.2,15740000,underperform
31,23-01-2008 16:05,1201084553,aa,26.09,-70.87,1338.6,-38.18,-32.69,0.499,9.51,0.77,1.49,8.34,11.42,5.78,16.78,35.721,23200000000,31390000000,N/A,0.95,1.02,6.567,1.02,7060000000,6.567,2570000000,2.95,76,5.8,483000000,0.584,8000000000,1.128,19.291,3110000000,1.69,0.22,78.4,13610000,1.6,1.6,21040000,underperform
32,28-10-2008 00:52,1225135342,aa,9.79,15.22,940.51,10.86,4.36,0.672,4.28,0.25,0.5,5.91,9.27,4.39,11.25,36.161,7230000000,16880000000,N/A,0.42,0.57,4.207,0.57,6500000000,4.207,1740000000,2.11,51.7,2.1,831000000,1.038,10130000000,1.316,18.754999,1270000000,1.71,0.25,82.8,17010000,2.1,2.1,18720000,outperform
33,05-12-2008 01:03,1228419195,aa,7.5,72.4,876.07,26.62,45.78,0.672,3.81,0.25,0.5,5.91,9.12,4.32,11.25,36.138,6450000000,16790000000,N/A,0.35,0.57,4.231,0.57,6500000000,4.231,1740000000,2.11,51.7,2.1,831000000,1.038,10130000000,1.316,18.754999,1270000000,2.1,0.25,80.2,47220000,5.9,5.9,38210000,outperform
34,06-12-2008 09:33,1228536226,aa,8.55,47.13,870.74,26.32,20.81,0.672,3.86,0.22,0.43,5.91,9.12,4.32,11.25,36.138,6520000000,15880000000,N/A,0.31,0.54,4.001,0.54,6500000000,4.001,1740000000,2.11,51.7,2.1,831000000,1.038,10130000000,1.316,18.754999,1270000000,2.1,0.25,80.2,47220000,5.9,5.9,38210000,outperform
35,18-12-2008 10:54,1229577847,aa,9,53.56,885.28,24.53,29.03,0.672,4.9,0.28,0.55,5.91,9.12,4.32,11.25,36.138,8280000000,17640000000,N/A,0.33,0.6,4.445,0.6,6500000000,4.445,1740000000,2.11,51.7,2.1,831000000,1.038,10130000000,1.316,18.754999,1270000000,2.1,0.25,80.5,61000000,1.9,7.6,47220000,outperform
36,09-03-2009 18:17,1236602870,aa,5.07,156.21,676.53,68.57,87.64,N/A,N/A,0.16,0.36,0.28,7.73,3.39,1.65,33.211,4400000000,14270000000,N/A,N/A,0.53,4.308,0.53,4730000000,4.308,227000000,0.093,N/A,21.1,762000000,0.95,10580000000,1.12,14.594,1230000000,2.18,0.17,74.8,75380000,9.4,9.4,72960000,outperform
37,03-09-2011 09:21,1315021883,aa,12.32,-33.28,1218.89,14.82,-48.1,48.26,13.78,0.57,0.85,4.04,8.2,3.05,6.55,22.58,20950000000,20950000000,8.6,0.28,0.89,6.18,0.89,3840000000,6.18,949000000,0.87,136.8,27,1270000000,1.19,9350000000,1.36,14.66,20950000000,2.28,0.09,59.6,53730000,1.9,5.1,59140000,underperform
38,02-11-2011 22:04,1320251687,aa,10.33,-17.13,1237.9,15.32,-32.45,50.93,11.23,0.45,0.74,4.31,8.64,3.41,7.22,23.44,19100000000,19100000000,10.39,0.34,0.78,5.29,0.78,3840000000,5.29,1060000000,0.95,182,21.4,1340000000,1.25,9310000000,1.36,13.97,19100000000,2.01,0.09,59.6,61460000,1.5,5.8,63780000,underperform
39,05-11-2011 21:29,1320508764,aa,10.33,-17.13,1237.9,15.32,-32.45,50.93,11.47,0.47,0.78,4.31,8.64,3.41,7.22,23.44,19660000000,19660000000,10.61,0.34,0.8,5.45,0.8,3840000000,5.45,1060000000,0.95,182,21.4,1340000000,1.25,9310000000,1.36,13.97,19660000000,2.01,0.09,59.6,61460000,1.5,5.8,63780000,underperform
40,02-01-2012 19:42,1325513526,aa,,,1257.6,13.52,,50.93,9.08,0.37,0.62,4.31,8.64,3.41,7.22,23.44,17240000000,17240000000,9.83,0.47,0.7,4.78,0.7,3840000000,4.78,1060000000,0.95,182,21.4,1340000000,1.25,9310000000,1.36,13.97,2420000000,2.1,0.09,59.6,56860000,2,5.4,66180000,underperform
41,09-03-2012 07:34,1331258646,aa,9.49,-11.38,1370.87,12.44,-23.82,54.5,17.76,0.41,0.74,2.45,7.16,2.81,4.71,23.52,17900000000,17900000000,10.18,0.91,0.72,5.48,0.72,4470000000,5.48,612000000,0.55,N/A,6,1940000000,1.82,9370000000,1.28,12.96,2190000000,2.06,0.06,63.4,76870000,3.1,N/A,75540000,underperform
42,19-03-2012 02:24,1332104088,aa,10.26,-18.91,1409.75,9.83,-28.74,54.5,19.16,0.44,0.8,2.45,7.16,2.81,4.71,23.52,18720000000,18720000000,10.98,1.07,0.75,5.73,0.75,4470000000,5.73,612000000,0.55,N/A,6,1940000000,1.82,9370000000,1.28,12.96,2190000000,2.06,0.06,63.4,71470000,3.1,N/A,76870000,underperform
43,19-05-2012 11:51,1337408512,aa,8.24,1.58,1324.8,24.58,-23,55.28,23.1,0.36,0.64,1.59,5.79,2.23,3,23.48,17030000000,17030000000,8.6,1.16,0.68,5.8,0.68,4470000000,5.8,398000000,0.37,69.5,0.8,1760000000,1.65,9740000000,1.25,13.21,2190000000,1.96,0.06,63.4,72310000,2.7,6.8,71660000,underperform
44,29-07-2012 16:51,1343560917,aa,7.95,-0.38,1360.02,23.92,-24.3,56.42,126.12,0.36,0.64,0.3,3.85,1.45,0.77,22.89,16900000000,16900000000,11.42,2.51,0.69,7,0.69,4470000000,7,69000000,0.07,N/A,9.4,1710000000,1.61,9540000000,1.26,12.75,1930000000,1.99,0.07,59,91690000,3.9,8.6,82160000,underperform
45,27-11-2012 11:38,1353996494,aa,8.1,18.02,1398.94,29.19,-11.17,56.51,N/A,0.37,0.66,1.02,2.08,0.77,1.48,22.33,17020000000,17020000000,12.21,2.79,0.72,8.68,0.72,4470000000,8.68,244000000,0.23,N/A,9.1,1430000000,1.34,9520000000,1.19,12.66,1710000000,1.96,0.07,59.7,75970000,4,7.1,79680000,underperform
46,22-01-2013 17:52,1358857357,aa,9,34.67,1492.56,23.6,11.07,53.49,51.23,0.41,0.73,0.81,2.36,0.87,0.96,22.22,16630000000,16630000000,10.66,1.43,0.7,8.22,0.7,4470000000,8.22,191000000,0.18,N/A,1.5,1860000000,1.74,8830000000,1.3,12.3,1500000000,1.98,0.07,59.7,68970000,4.6,6.5,72010000,outperform
47,23-04-2013 20:02,1366727577,aa,7.97,70.01,1578.78,16.85,53.16,53.21,36.21,0.37,0.65,1.05,3.06,1.11,1.36,22.03,16070000000,16070000000,10.4,2.6,0.68,7.39,0.68,3210000000,7.39,244000000,0.22,58.5,2.9,1560000000,1.45,8920000000,1.2,12.5,1660000000,1.86,0.08,58.1,72710000,4.9,6.8,69110000,outperform
48,26-04-2013 20:55,1366989915,aa,8.11,67.08,1582.24,16.6,50.48,53.21,36.92,0.38,0.67,1.05,3.06,1.11,1.36,22.03,16400000000,16400000000,10.88,2.87,0.7,7.55,0.7,3210000000,7.55,244000000,0.22,58.5,2.9,1560000000,1.45,8920000000,1.2,12.5,1660000000,1.86,0.08,58.1,88680000,4.5,8.3,72710000,outperform
49,01-09-2013 04:25,1377989711,aa,7.72,114.77,1638.17,12.62,102.15,52.71,64.71,0.36,0.65,0.55,3.31,1.24,0.64,21.91,15820000000,15820000000,15.4,2.6,0.68,7.1,0.68,3210000000,7.1,127000000,0.12,N/A,1.9,1210000000,1.13,8360000000,1.18,11.93,1640000000,1.89,0.07,56.7,109640000,7.4,10.3,105150000,outperform
50,07-12-2003 10:36,1070773570,aapl,1.43,211.19,1069.72,11.27,199.92,0.072,112.7,1.25,1.84,1.1,0.02,1.06,1.64,17.077,7650000000,3380000000,40.67,4.41,0.55,N/A,0.55,1600000000,N/A,68000000,0.185,N/A,7.1,4570000000,12.45,304000000,2.498,11.52,N/A,1.742,0.8,64.42,11990000,2.356,3.3,13610000,outperform
51,03-02-2004 07:33,1075773814,aapl,1.51,256.95,1136.03,5.03,251.92,0.07,60.16,1.23,1.92,2.03,1.63,2.08,3.26,18.379,8230000000,3830000000,38.24,4.02,0.57,34.82,0.57,1710000000,34.82,137000000,0.371,6.2,8.1,4790000000,12.99,302000000,2.531,11.74,N/A,1.749,0.83,62.3,14090000,1.968,3.85,11660000,outperform
52,03-06-2004 01:20,1086205838,aapl,1.92,169.27,1116.64,7.11,162.16,2.921,63.7,1.49,2.33,2.36,2.31,2.54,3.95,19.326,10990000000,6070000000,37.08,2.89,0.85,21.08,0.85,1710000000,21.08,169000000,0.454,6.2,8.1,4590000000,12.09,2.921,2.921,12.042,361000000,1.701,1.06,66.12,11710000,1.978,3.12,17190000,outperform
53,10-08-2004 02:02,1092083564,aapl,2.13,175.59,1079.04,13.91,161.68,2.917,54.4,1.51,2.38,2.76,3,3.09,4.78,20.197,11750000000,6590000000,34.43,2.65,0.86,17.9,0.86,1710000000,17.9,211000000,0.557,6.2,8.1,4970000000,12.8,2.917,2.917,12.493,361000000,1.744,1.19,64.33,13030000,1.386,3.4,12480000,outperform
54,12-10-2004 05:40,1097539857,aapl,2.59,157.14,1121.84,4.98,152.16,2.917,69.28,1.98,3.13,2.76,3,3.09,4.78,20.197,14970000000,10190000000,41.05,3.38,1.33,27.68,1.33,1710000000,27.68,211000000,0.557,6.2,8.1,4970000000,12.8,2.917,2.917,12.493,564000000,1.802,1.19,67.52,14960000,2.196,3.9,12800000,outperform
55,04-12-2004 14:16,1102150011,aapl,4.59,111.11,1191.37,6.15,104.96,2.632,88.41,3.08,5.03,3.33,3.94,3.86,6.02,21.419,24540000000,20060000000,37.09,2.21,2.42,61.54,2.42,1710000000,61.54,276000000,0.709,6.2,8.1,5460000000,13.96,2.632,2.632,12.968,564000000,1.775,1.26,72.07,19400000,1.508,5.02,12350000,outperform
56,26-01-2005 15:16,1106732807,aapl,4.89,100,1174.07,8.5,91.5,2.581,57.83,2.99,5.03,5.2,6.71,6.62,10.37,24.517,29100000000,22700000000,30.35,1.71,2.33,34.66,2.33,2260000000,34.66,508000000,1.244,300,33.4,6450000000,15.94,2.581,2.581,14.312,934000000,1.81,1.47,71.08,14380000,0.892,3.61,19400000,outperform
57,04-02-2005 03:07,1107466628,aapl,5.33,91.37,1203.03,6.6,84.77,2.581,62.55,3.3,5.56,5.2,6.71,6.62,10.37,24.517,31480000000,26090000000,32.83,1.92,2.67,32.09,2.67,2260000000,32.09,508000000,1.24,300,33.4,6450000000,15.78,2.581,2.581,14.312,934000000,1.81,1.54,68.75,15590000,0.761,3.88,14380000,outperform
58,01-03-2005 10:36,1109653563,aapl,6.02,55.32,1210.41,6.68,48.64,2.581,72.01,1.86,3.11,5.2,6.71,6.63,10.37,12.259,18330000000,30210000000,18.24,2.06,3.09,37.16,3.09,2260000000,37.16,508000000,0.62,300,33.4,6450000000,7.89,2.581,2.581,14.312,1490000000,1.8,1.54,74.88,30650000,0.87,3.81,31180000,outperform
59,17-12-2005 11:55,1134800753,aapl,9.74,23,1272.74,12,11,2.956,45.64,4.37,8.07,9.58,11.84,10.52,21.29,17.232,59930000000,51670000000,N/A,1.77,3.71,28.249,3.71,4040000000,28.249,1340000000,1.56,305.7,56.5,8260000000,9.802,2.956,2.956,8.941,2540000000,N/A,1.24,73.2,29370000,0.9,3.5,26240000,outperform
60,25-01-2006 09:43,1138162432,aapl,10.04,16.24,1264.68,12.59,3.65,2.404,41.01,3.96,7.67,9.91,12.34,10.6,22.65,19.771,64080000000,56750000000,N/A,1.7,3.51,26.035,3.51,4040000000,26.035,1610000000,1.85,91.5,64.7,8710000000,10.331,2.404,2.404,9.91,N/A,N/A,1.24,73.2,24860000,1.1,3,29370000,outperform
61,17-02-2007 21:52,1171729323,aapl,11.54,49.39,1455.3,-7.31,56.7,N/A,30.74,3.55,6.53,11.74,14.63,11.85,24.77,24.308,73110000000,61240000000,N/A,1.32,2.96,17.819,2.96,5600000000,17.819,2430000000,2.76,77.7,23.8,11870000000,13.771,N/A,2.271,13.052,3750000000,2.4,0.12,68.8,25680000,0.7,3,24460000,outperform
62,19-02-2007 17:27,1171886275,aapl,11.48,43.99,1455.54,-7.33,51.32,N/A,30.74,3.55,6.53,11.74,14.63,11.85,24.77,24.308,73110000000,61240000000,N/A,1.31,2.96,17.819,2.96,5600000000,17.819,2430000000,2.76,77.7,23.8,11870000000,13.771,N/A,2.271,13.052,3750000000,2.4,0.12,68.8,25680000,0.7,3,24460000,outperform
63,23-01-2008 06:28,1201049925,aapl,18.81,-36.47,1338.6,-38.18,1.71,N/A,39.59,5.89,9.69,14.56,18.37,12.95,28.52,27.766,1.3627E+11,N/A,N/A,1.43,N/A,N/A,N/A,8150000000,N/A,3500000000,3.93,66.8,28.5,15390000000,17.573,N/A,2.361,16.659,5470000000,2.04,0.69,67.1,21290000,0.6,2.4,20140000,outperform
64,27-10-2008 05:55,1225067102,aapl,12.46,114.29,848.92,25.27,89.02,N/A,17.99,2.69,4.15,14.88,19.32,12.08,27.19,36.841,85620000000,61130000000,N/A,0.86,1.88,9.059,1.88,8150000000,9.059,4830000000,5.36,25.7,27,24490000000,27.569,N/A,2.462,23.674,9600000000,2.91,0.7,66.8,22360000,0.6,2.5,25690000,outperform
65,29-10-2008 21:14,1225295091,aapl,14.14,87.84,930.09,14.62,73.22,N/A,19.51,2.73,4.22,14.88,19.32,12.08,27.19,36.841,92870000000,64260000000,N/A,0.9,1.98,9.523,1.98,8150000000,9.523,4830000000,5.36,25.7,27,24490000000,27.569,N/A,2.462,23.674,9600000000,2.91,0.7,66.8,22360000,0.6,2.5,25690000,outperform
66,31-10-2008 22:34,1225472643,aapl,14.55,78.9,968.75,7.63,71.27,N/A,20.08,3.04,4.69,14.88,19.32,12.08,27.19,36.841,95570000000,74150000000,N/A,1,2.28,10.988,2.28,8150000000,10.988,4830000000,5.36,25.7,27,24490000000,27.569,N/A,2.462,23.674,9600000000,2.91,0.7,66.8,24200000,0.4,2.8,22360000,outperform
67,03-12-2008 23:41,1228327914,aapl,12.97,104.93,870.74,26.32,78.61,N/A,17.9,2.53,3.91,14.88,19.32,12.08,27.19,36.841,85190000000,57650000000,N/A,0.86,1.78,8.544,1.78,11150000000,8.544,4830000000,5.36,25.7,27,24490000000,27.569,N/A,2.462,23.674,9600000000,1.9,0.7,67.7,26760000,0.6,3,28080000,outperform
68,07-12-2008 14:27,1228640244,aapl,12.37,106.63,845.22,30.53,76.1,N/A,17.54,2.5,3.86,14.88,19.32,12.08,27.19,36.841,83500000000,59010000000,N/A,0.87,1.82,8.745,1.82,11150000000,8.745,4830000000,5.36,25.7,27,24490000000,27.569,N/A,2.462,23.674,9600000000,1.9,0.7,67.7,26760000,0.6,3,28080000,outperform
69,16-12-2008 01:57,1229372854,aapl,12.91,104.34,913.18,21.46,82.88,N/A,17.68,2.69,4.15,14.88,19.32,12.08,27.19,36.841,84170000000,62810000000,N/A,0.95,1.93,9.307,1.93,11150000000,9.307,4830000000,5.36,25.7,27,24490000000,27.569,N/A,2.462,23.674,9600000000,1.9,0.7,68.1,21920000,0.4,2.5,26760000,outperform
70,17-12-2008 02:12,1229460121,aapl,12.06,115.17,904.42,21.19,93.98,N/A,17.81,2.59,4,14.88,19.32,12.08,27.19,36.841,84830000000,59740000000,N/A,0.92,1.84,8.852,1.84,11150000000,8.852,4830000000,5.36,25.7,27,24490000000,27.55,N/A,2.462,23.674,9600000000,1.9,0.7,68.1,21920000,0.4,2.5,26760000,outperform
71,01-01-2009 01:31,1230753715,aapl,11.72,141.38,869.42,29.53,111.85,N/A,15.93,2.36,3.64,14.88,19.32,12.08,27.19,36.841,75870000000,52220000000,N/A,0.84,1.61,7.738,1.61,11150000000,7.738,4830000000,5.36,25.7,27,24490000000,27.55,N/A,2.462,23.674,9600000000,1.9,0.7,68,21920000,0.4,2.5,26760000,outperform
72,12-01-2009 07:25,1231725312,aapl,11.99,134.36,870.26,30.56,103.8,N/A,16.91,2.54,3.92,14.88,19.32,12.08,27.19,36.841,80520000000,56030000000,N/A,0.92,1.73,8.303,1.73,11150000000,8.303,4830000000,5.36,25.7,27,24490000000,27.55,N/A,2.462,23.674,9600000000,1.87,0.7,68,21330000,0.6,2.4,21920000,outperform
73,22-10-2009 17:48,1256213926,aapl,27.76,49.82,1092.91,8.25,41.57,N/A,35.7,5.31,7.09,14.97,19.98,10.81,22.74,38.821,1.5935E+11,1.5935E+11,N/A,1.51,4.61,21.19,4.61,11150000000,21.19,5180000000,5.72,14.6,11.7,24220000000,27.039,N/A,2.111,28.900999,11340000000,1.49,0.67,72.1,15990000,0.9,1.8,15990000,outperform
74,12-11-2009 14:53,1258017818,aapl,27.32,52.53,1087.24,10.3,42.23,N/A,32.45,5.01,6.57,15.61,20.96,10.25,23.35,40.914,1.596E+11,1.596E+11,N/A,1.47,4.37,19.146,4.37,13140000000,19.146,5700000000,6.289,46.6,25,23460000000,26.051,N/A,1.881,30.931,10160000000,1.5,0.67,71.8,15840000,1.8,1.8,15990000,outperform
75,22-05-2011 15:41,1306059079,aapl,46.07,64.81,1343.6,-2.05,66.86,N/A,15.97,3.6,5.12,22.36,29.02,20.88,38.78,95.33,2.8076E+11,2.8076E+11,11.77,0.66,3.21,10.5,3.21,25680000000,10.5,19550000000,20.99,94.8,82.7,29230000000,31.61,0,1.93,66.49,2.8076E+11,1.14,0.65,70.8,13350000,0.8,1.5,11550000,outperform
76,02-09-2011 04:10,1314916800,aapl,50.6,80.81,1173.97,20.15,60.66,N/A,15.07,3.56,5.14,23.53,30.43,22.25,41.99,108.95,3.2838E+11,3.2838E+11,11.86,0.63,3.27,10.24,3.27,25680000000,10.24,23610000000,25.28,124.7,82,28400000000,30.63,0,1.75,74.81,3.2838E+11,1.08,0.65,70.8,12540000,0.5,1.4,11770000,outperform
77,24-09-2011 00:15,1316803537,aapl,55.75,70.26,1166.76,25.16,45.1,N/A,15.99,3.71,5.37,23.53,30.43,22.25,41.99,108.95,3.4413E+11,3.4413E+11,12.44,0.65,3.43,10.73,3.43,25680000000,10.73,23610000000,25.28,124.7,82,28400000000,30.63,0,1.75,74.81,3.4413E+11,1.07,0.65,70.8,15160000,0.6,N/A,12540000,outperform
78,24-09-2011 05:43,1316823215,aapl,55.75,70.26,1166.76,25.16,45.1,N/A,15.99,3.71,5.37,23.53,30.43,22.25,41.99,108.95,3.4643E+11,3.4643E+11,12.44,0.65,3.45,10.8,3.45,25680000000,10.8,23610000000,25.28,124.7,82,28400000000,30.63,0,1.75,74.81,3.4643E+11,1.07,0.65,70.8,15160000,0.6,N/A,12540000,outperform
79,08-10-2011 05:59,1318033741,aapl,51.17,77.04,1144.03,27.74,49.3,N/A,14.63,3.49,5.04,23.53,30.43,22.25,41.99,108.95,3.1444E+11,3.1444E+11,11.28,0.59,3.13,9.8,3.13,25680000000,9.8,23610000000,25.28,124.7,82,28400000000,30.63,0,1.75,74.81,3.1444E+11,0.87,0.65,70.8,14330000,0.8,N/A,15160000,outperform
80,14-10-2011 06:15,1318553131,aapl,57.09,52.51,1224.58,16.98,35.53,N/A,16.16,3.72,5.38,23.53,30.43,22.25,41.99,108.95,3.5026E+11,3.5026E+11,12.41,0.63,3.49,10.92,3.49,25680000000,10.92,23610000000,25.28,124.7,82,28400000000,30.63,0,1.75,74.81,3.5026E+11,0.87,0.65,70.8,11690000,0.6,N/A,14330000,outperform
81,03-11-2011 17:19,1320320986,aapl,54.53,43.7,1261.15,12.14,31.56,N/A,14.42,3.41,4.82,23.95,31.22,22.05,41.67,117.12,3.4335E+11,3.4335E+11,10.35,0.57,3.17,9.64,3.17,43820000000,9.64,25920000000,27.68,53.7,39,25950000000,27.93,0,1.61,82.45,3.4335E+11,0.89,0.65,70.8,12010000,0.5,N/A,11690000,outperform
82,08-01-2012 08:59,1325993392,aapl,56.55,26.45,1281.06,14.12,12.33,N/A,15.26,3.59,5.07,23.95,31.22,22.05,41.67,117.12,3.6663E+11,3.6663E+11,10.85,0.65,3.39,10.31,3.39,43820000000,10.31,25920000000,27.68,53.7,39,25950000000,27.92,0,1.61,82.45,37530000000,0.82,0.64,70.2,10590000,0.8,1.2,11620000,outperform
83,15-05-2012 15:13,1337074991,aapl,74.83,-20.81,1330.66,24.66,-45.47,N/A,13.67,3.67,5.09,27.13,35.69,25.84,47.1,153.11,5.0493E+11,5.0493E+11,10.41,0.62,3.55,9.48,3.55,43820000000,9.48,38620000000,41.04,94.1,58.9,28540000000,30.52,0,1.58,109.63,53070000000,0.94,0.64,70.2,11380000,0.4,1.2,8090000,underperform
84,23-09-2012 15:53,1348395809,aapl,94.92,-28.1,1460.26,16.54,-44.64,N/A,16.45,4.4,5.86,26.97,35.62,24.57,44.32,159.61,6.2861E+11,6.2861E+11,13.22,0.69,4.22,11.26,4.22,43820000000,11.26,40130000000,42.55,20.7,22.6,27650000000,29.5,0,1.57,119.22,52150000000,0.88,0.05,68.7,13590000,1,1.5,13280000,underperform
85,11-10-2012 20:20,1349967007,aapl,85.33,-19.66,1432.84,18.87,-38.53,N/A,14.76,4.04,5.38,26.97,35.62,24.57,44.32,159.61,5.684E+11,5.684E+11,11.75,0.62,3.82,10.18,3.82,43820000000,10.18,40130000000,42.55,20.7,22.6,27650000000,29.5,0,1.57,119.22,52150000000,0.86,0.05,68,15120000,0.9,1.6,14520000,underperform
86,21-10-2012 05:19,1350776974,aapl,85.95,-15.63,1457.34,19.72,-35.35,N/A,14.33,3.99,5.31,26.97,35.62,24.57,44.32,159.61,5.4401E+11,5.4401E+11,11.45,0.62,3.66,9.75,3.66,43820000000,9.75,40130000000,42.55,20.7,22.6,27650000000,29.5,0,1.57,119.22,52150000000,0.86,0.05,68,15120000,0.9,1.6,14520000,underperform
87,20-01-2013 19:31,1358690509,aapl,68.62,,1480.94,24.16,,N/A,11.33,3.02,3.99,26.67,35.3,23.61,42.84,167.42,4.4122E+11,4.4122E+11,8.79,0.5,2.82,7.54,2.82,68660000000,7.54,41730000000,44.15,24.2,27.2,29130000000,30.97,0,1.5,125.86,50860000000,0.93,0.05,68,17860000,0.8,1.9,19130000,underperform
88,23-04-2013 03:01,1366666289,aapl,55.75,32.48,1578.78,16.46,16.02,N/A,9.04,2.23,2.88,25.35,33.46,20.58,38.41,175.8,3.2691E+11,3.2691E+11,8.13,0.43,1.99,5.52,1.99,68660000000,5.52,41750000000,44.11,0.1,17.7,39820000000,42.4,0,1.54,135.62,56730000000,0.66,0.03,64.1,20010000,1.2,2.1,20500000,outperform
89,16-05-2013 23:28,1368727112,aapl,60.05,40.83,1650.47,11.4,29.43,N/A,10.37,2.38,2.98,23.46,30.92,18.91,33.34,180.22,3.8604E+11,3.8604E+11,9.85,0.55,2.28,6.73,2.28,68660000000,6.73,39670000000,41.9,17.9,11.3,39140000000,41.7,0,1.78,144.12,55260000000,0.65,0.03,64.1,41590000,2.3,4.4,20070000,outperform
90,11-08-2013 02:30,1376168432,aapl,64.13,49.04,1697.48,8.32,40.72,13.75,11.33,2.47,3.4,22.28,29.46,17.2,32.11,181.4,3.945E+11,3.945E+11,10.73,0.64,2.33,7.06,2.33,68660000000,7.06,37750000000,40.11,21.8,0.9,42680000000,46.97,16960000000,1.88,135.79,52890000000,0.87,0.04,62,26040000,2.1,2.8,27730000,outperform
91,19-06-2013 09:57,1371616058,abbv,40.29,30.35,1628.93,12.88,17.47,512.61,12.88,3.72,23.32,28.92,36.65,18.41,71.43,11.73,76110000000,76110000000,13.48,2.05,4.11,9.69,4.11,13870000000,9.69,5360000000,3.38,9.6,3.7,7480000000,4.72,15160000000,2.21,1.87,5940000000,1.81,0.02,6.3,11400000,2.1,0.7,11000000,outperform
